id,comment,label,task
train_001453,Nên mình nghĩ người Nhật có những mầm móng vô cùng vững chắc đó là những đứa bé được nuôi dạy đúng cách thế là mình mua cuốn sách này khi vừa nhìn thấy bìa mà không đọc bất kỳ phần giới thiệu nào cả,2,9
train_001453,"Mình vô cùng thất vọng so với cuốn ""Chờ đến mẫu giáo thì đã muộn"" thì quyển này thua rất xa",0,1
train_001453,"Mình là người rất kiên nhẫn với sách nhưng mình quyết định dừng cuốn quyển này lại, nó làm mình tiếc thời gian đã bỏ ra lắm",0,9
train_001453,Xin lỗi tác giả,0,9
train_008720,Giày đi đau chân,0,1
train_010666,Giày thì méo mó,0,1
train_010666,Dây thì không có,0,9
train_010666,Nhắn tin không trả lời gọi điện tắt luôn máy,0,5
train_012562,Móc chưa dùng đã hỏng lúc thì kêu liên tục lúc thì không kêu,0,1
train_010666,Làm ăn tích đức đi,0,9
train_000984,Giao hàng thiếu,0,3
train_000984,"Gian lận combo 10 cái, giao còn 7 cái, không uy tín, không đáng mua tiếp, chất lượng thì ổn",0,3
train_005767,Chất liệu đẹp rất đáng tiền,2,1
train_006733,Giao hàng hộp móp méo lấy sạc ra nhìn giống như đã sử dụng rồi,0,3
train_013645,"Đã đặt hàng nhiều lần, sản phẩm luôn ngon và chất lượng. Shop phục vụ rất tốt, thời gian giao hàng nhanh và rất đáng tiền",2,1
train_012123,"Hơn cả mong đợi ❤️ sẽ ủng hộ shop dài dài ❤️ 
 Chất lượng sản phẩm tuyệt vời",1,9
train_007983,Shop đóng gói hàng rất cẩn thận,2,2
train_007983,Lúc mình nhận được hàng chỉ dám mở ra từng tý một,1,3
train_007983,Mình phải mất gần 30 phút để mở hàng ra đó vì không nỡ tại shop đóng hàng rất xinh luôn à.,2,2
train_007983,Thời gian giao hàng rất rất rất nhanh ạ,2,3
train_007983,Ngay cả cái hộp với túi bóng mình còn chẳng nỡ vứt đi,2,2
train_007983,Chất lượng sản phẩm cũng tốt nữa,2,1
train_012052,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,2,9
train_006063,Về không sử dụng được,0,9
train_007850,"Mình đã hoàn chỉnh câu như sau: ""Mình đã đặt size 12kg nhưng áo chỉ vừa cho bé 6kg, lại bị lỗi đường may ở phần nách đè lên thân áo. Rất thất vọng""",0,1
train_012052,Vừa ý lắm ạ,2,1
train_016076,Chất lượng mình không ưng lắm nhưng bé nhà mình thích mấy màu này,1,1
train_016076,Nhưng lần sau shop rút kinh nghiệm với khách đã mới mua hàng nếu có gì thay đổi phải thông báo cho khách biết tránh tình trạng như lần này nên mình vẫn cho shop 5 sao,1,5
train_006822,Sách đưa ra nhiều tình huống nguy hiểm rất thực tế tuy nhiên nội dung khá đơn điệu chưa hấp dẫn bé nhà mình,0,1
train_006822,Nếu sách đưa ra những tình huống có cốt truyện thì sẽ hay hơn,2,9
train_002881,tuyệt vời,2,1
train_002881,Mình sẽ tiếp tục ủng hộ,2,9
train_009472,Giày mẫu như hình,2,1
train_009472,Mang êm chân,2,1
train_002881,Giao hàng cũng nhanh nữa,2,3
train_011264,hết hàng thì thông báo tới khi có hàng không thông báo,0,9
train_009472,Đã mua hai đôi rất ưng ý,2,1
train_000511,"Chất lượng sản phẩm rất kém, quá tệ",0,1
train_014443,Ốp xinh và sang chảnh lắm ạ,2,1
train_010913,"Che khuyết điểm tốt, từ giờ sẽ chỉ dùng em này, ủng hộ shop",2,1
train_002991,Nhưng ngấm nước,0,1
train_002991,Mẫu mã đẹp,2,1
train_009897,Khá thất vọng khi giày không chuẩn size,0,1
train_003053,Chất lượng sản phẩm tuyệt vời giao hàng hơi lâu,2,3
train_003053,Nhưng vẫn cho 5 sao,2,1
train_000678,Đặt 3 đôi giao nhầm size 1 đôi,0,3
train_004656,"sản phẩm xấu lủng lỗ, tấm mỏng nhỏ không xứng với giá 104.500",0,1
train_015139,"Đóng gói sản phẩm rất đẹp và chắc chắn, 
Mùi thơm nhe.",1,9
train_015139,:),1,9
train_003706,Lần đầu mua thấy đẹp mua thêm cái sau cũng là loại quần đó mà vừa rộng vừa xấu... Chào tạm biệt,0,1
train_001945,Tin tưởng shop bán đồ authentic nhưng đóng gói quá tệ nhìn chả khác gì hàng fake,0,2
train_001945,Không muốn nói đây là son nhưng hy vọng shop gửi đồ cho người mua thì hãy xem kỹ ngoại hình trước khi gửi,0,3
train_001945,Vỏ xấu thế này thì nên ghi chú lại với khách trước khi đăng bán,0,2
train_005168,Giao hàng quá lâu,0,3
train_001014,"Sản phẩm này không đẹp, không mát và không mịn",0,1
train_004700,Chất lượng sản phẩm có mấy chỗ bị hở keo nói chung không đẹp,0,1
train_015650,"Mô tả sản phẩm là kính nhưng nhận chỉ là miếng dán dẻo, quá thất vọng, đóng gói sơ sài, chất lượng sản phẩm kém, đã lau sạch hút bụi nhưng vẫn không dính",0,1
train_005168,Từ ngày 30 mới nhận được mà cùng Hà Nội chứ ở xa không nói làm gì,0,3
train_002944,Ship làm mất đồ tôi không nhận được hàng,0,3
train_014541,"Đã mua đến lần thứ hai còn rủ bạn cùng phòng mua cùng, ít khi phản hồi nhưng giày của shop đẹp thực sự",2,1
train_008518,Shop phục vụ tốt hàng giao nhanh,2,3
train_008518,Nhưng không giống sản phẩm Hada mình thường dùng cho lắm,0,1
train_000803,"Sp kém Hàng ko chuẩn 
Ham rẻ lên giừ hối hận mua tận 2 bịch 
Chất lượng đi đôi giá tiền 
Hàng kém bông vón cục",1,9
train_008518,Phần kem bị ngả màu hơi bết,0,1
train_014565,Chất lượng sản phẩm tuyệt vời,2,1
train_010849,Hãy tập trung hơn cho việc học hành để xứng đáng với truyền thống hiếu học của người Việt Nam,1,9
train_008518,Chưa thực sự hài lòng,0,1
train_015503,Chất liệu cứng kích thước nhỏ hơn với số bình thường,1,1
train_013176,Đặt mua màu xám mà cho màu đen không hỏi trước khách,0,6
train_001395,Sản phẩm đóng gói tốt giao hàng nhanh,2,3
train_008099,"Gửi giày lỗi đã trả về shop mà chưa thấy hoàn về đôi giày mới, inbox không trả lời",0,7
train_010417,Sản phẩm tốt giao nhanh đúng sản phẩm,2,3
train_014565,Dễ thương,2,9
train_009540,Chỉ được cái mã thôi mang 2 ngày sút chỉ,0,1
train_001395,Sử dụng được 10 ngày thì tự dưng bị một điểm chết bên góc phải màn hình vừa bực mình vừa tức,0,1
train_001395,Không lẽ phải tự trách bản thân xui?!,0,9
train_010515,Nhìn như mấy cái kẹp nhựa là kẹp xông tinh dầu đuổi muỗi mà chẳng có mùi tinh dầu gì ngoài mùi nhựa,0,1
train_004555,Shop phục vụ rất kém. Thời gian giao hàng rất chậm mất ngày,0,3
train_004555,Đặt cái này giao cái khác là sao vậy..,0,3
train_015770,Samsung thật tuyệt vời mình là fan Samsung yêu Samsung nhất,2,9
train_014678,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh
mùi thơm nhẹ rất thíchh",1,9
train_013721,Sao mà nấu chế độ qua đêm hôm sau bị cháy đáy nồi vậy,0,1
train_015770,"Samsung Note 7 thật không thể chê được, không có đối thủ",2,1
train_009668,"Shopee giao hàng nhanh, sản phẩm chất lượng, mua lần thứ 4 rất thích, cơ mà Shopee hứa tặng quà mà mình không thấy",0,8
train_004982,Bàn phím không có đèn,0,1
train_004982,Không như miêu tả,0,1
train_012103,"Chất lượng sản phẩm tuyệt vời
Shop nhiệt tình hỗ trợ tư vấn",1,9
train_005978,Giao hàng chậm,0,3
train_005978,Sản phẩm chưa gì đã bung,0,1
train_005978,Chán,0,9
train_014190,sóng khoẻ mạng căng.,1,9
train_014190,ngày 3g đủ sử dụng,1,9
train_014190,::),1,9
train_000751,Quá tuyệt,2,9
train_007748,Lần thứ hai mua son của shop lần nào em cũng rất ưng,2,1
train_007748,"Son cực đẹp chuẩn auth, thích lắm",2,1
train_007748,Nhất định sẽ ủng hộ shop nữa ạ,2,9
train_008302,Chất lượng sản phẩm kém,0,1
train_008302,Ngòi bút không thể thay thế được,1,9
train_008211,Xoa lên không mịn,0,1
train_008211,chán,0,9
train_008211,nói chung là không tự nhiên chút nào,0,1
train_008211,Từng mảng trắng cứ hiện lên,0,9
train_004255,"Chất lượng sản phẩm tuyệt vời, Shop phục vụ rất tốt, còn có quà tặng, hơi buồn vì sản phẩm muối tắm",2,9
train_009587,Ốp khá là đẹp shop đóng gói hàng cẩn thận,2,2
train_006736,Chất lượng sản phẩm tuyệt vời,2,1
train_006736,"Sáp dùng rất tốt, độ phồng vừa phải, giữ nếp lâu, không bóng, không bết",2,1
train_002248,Chất lượng sản phẩm tuyệt vời. Gói hàng cẩn thận,2,1
train_002248,Giao hàng siêu nhanh luôn,2,3
train_002248,Vừa đặt hôm qua mà sáng nay đã nhận được hàng rồi,2,3
train_002248,Quạt nhỏ nhỏ xinh xinh mà mát lắm nhé,2,1
train_002248,Bé nhà em thích lắm,2,9
train_003826,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, thời gian giao hàng rất nhanh",2,1
train_002248,Cảm ơn Shop nhiều,2,5
train_003826,Cảm ơn shop,2,5
train_002584,Mua lần thứ 3 rồi mà lần nào cũng hoàn hảo hết,2,1
train_008600,Tắm không bật tông,0,1
train_009944,Giao hàng hơi chậm nhưng giá cả hợp lý lại được tặng buộc tóc dễ thương nữa. Lần sau sẽ ủng hộ shop tiếp.,2,3
train_012782,Chất lượng sản phẩm tuyệt vời,2,1
train_012782,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
train_012782,Shop phục vụ rất tốt,2,5
train_012782,Thời gian giao hàng rất nhanh,2,3
train_008280,Sản phẩm không như ý muốn quá mỏng,0,1
train_006578,"Đóng gói sản phẩm rất đẹp và chắc chắn nhưng thiếu cây tháo mắc đồng hồ, giao đồng hồ không đúng loại, không làm ăn đàng hoàng thì mất khách nha shop",0,3
train_002978,Chất lượng sản phẩm tốt đầu bắt sáng không sáng lắm,1,1
train_000489,mất chất không đẹp gì hết,0,1
train_008280,Nhưng thôi coi như ủng hộ shop,1,9
train_000731,"Sản phẩm mua về không đúng như mô tả, kiểm tra không được tặng tháng đầu sử dụng, mong Tiki xem xét",0,9
train_006547,Đóng gói sản phẩm đẹp và chắc chắn,2,2
train_006324,Có sóng mà xài không được gì hết. Ai biết cách nào làm cho nó mạnh không?,0,5
train_010841,Chất lượng quá kém,0,1
train_009838,Ờ mình mới tìm hiểu thấy thua 960...,1,9
train_009838,Với giá khoảng 3 triệu chơi game cũng ngon lắm rồi,2,4
train_006876,"Giao nồi bong tróc men bên trong cả bên ngoài, gọi hotline không được, yêu cầu đổi trả hàng vì mình mua tặng.",0,7
train_014179,Đã mua lần 2. Chất lượng sản phẩm tuyệt vời,2,1
train_007739,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn hết, ủng hộ tiếp",2,2
train_012974,Sản phẩm quá tồi tệ.sóng chập chờn.Không dùng coi tv của fpt được,1,9
train_016032,"Chất lượng sản phẩm tuyệt vời, shop phục vụ kém, thời gian giao hàng chậm",0,9
train_006876,Tiki giải quyết dùm đi,0,5
train_009563,Giày đẹp quá trời quá đất luôn.❤️,2,1
train_006206,Giày đẹp như hình mẫu,2,1
train_006206,Có vẻ khá là chắc chắn,1,1
train_006206,Với số tiền như thế này thì cũng không mong nó bền lâu nhưng cũng khá tốt,2,4
train_006206,Ủng hộ các sản phẩm tiếp theo của shop,2,9
train_009712,Shop phục vụ rất tốt :D Rất đáng tiền,2,9
train_014206,Bàn ủi dùng thích lắm luôn ạ,2,1
train_014206,Cảm ơn shop đã nhiệt tình nhé,2,5
train_011570,Giày đẹp kinh khủng khiếp,2,1
train_014206,Chúc shop buôn may bán đắt nè,2,9
train_009745,Shop giao sai size mình đặt nhưng chất lượng ổn,0,3
train_002870,Toàn bị sờn chỉ,0,1
train_009745,Mọi người hãy ủng hộ shop nhé,2,9
train_002870,Chất lượng sản phẩm rất kém!!!,0,1
train_002870,Sản phẩm này không đúng với mô tả,0,1
train_002870,Mô tả là khử mùi nhưng mùi còn kinh hơn là không đi lót giày,0,1
train_002870,Quá thất vọng !!!,0,9
train_002870,Mọi người không nên mua nhé,0,1
train_002870,Shop phục vụ rất kém,0,5
train_009751,Shop phục vụ chu đáo,2,5
train_009751,Sản phẩm rất ổn,2,1
train_009751,Cảm ơn shop nhiều nha,2,5
train_006553,"Làm ăn không ra gì, ba cái hết pin, cả ba kém chất lượng",0,1
train_015525,OK được giảm 1k,2,8
train_000206,"Mới dùng mấy hôm rất tốt, về lâu dài thì chờ xem",1,1
train_002840,Tồi tệ vì viết nhiều lần nhận xét mà không gửi đi được,0,9
train_000206,Trước mắt hàng chất lượng giá rẻ,1,4
train_011311,"Chất lượng kém, mua về 2 chiếc nhưng một chiếc hiện tại kim đồng hồ đã chết",0,1
train_006116,Màu không giống,0,1
train_005070,Không biết có phải hàng chuẩn không,0,1
train_005070,Vị không được ngậy như hàng hãng vẫn uống,1,1
train_006898,Khăn mong,1,9
train_006898,Tiền nào của đó,1,4
train_005070,Kiểm tra mã thì không lên,0,5
train_002849,Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng hơi chậm,1,2
train_012430,Sản phẩm ngọt vừa hơi cứng nhưng ngậm là tan nhanh ngay,2,1
train_012430,Nói chung rất ok shop cũng rất chu đáo có thư cảm ơn nữa,2,5
train_005727,"Sản phẩm đúng mẫu, đẹp, giá rẻ",2,4
train_005727,Còn đặt hàng thêm của shop tiếp ạ,2,6
train_005727,Cảm ơn shop nhiều!,2,5
train_010271,Shop làm ăn gian dối,0,9
train_008794,Tôi đồng ý với ý kiến của ông Nguyễn Đức Kiên,1,9
train_010271,"Đặt đơn combo sữa rửa mặt duo+ vào ngày 9/9 được mua với giá sale, voucher mã vận chuyển nhưng shop không giao hàng làm Shopee tự động hủy đơn.",0,3
train_010271,Shop báo hết hàng và nói tháng 10 mới về hàng nhưng khi mình đặt combo nhỏ thì ngay hôm shop vừa vận chuyển hàng thì hàng có luôn,0,9
train_014289,Trong khi các máy cạo lưỡi ngang chỉ mất tầm 3 phút là xong,1,9
train_014289,Motor quá yếu,0,1
train_014289,"Dao cạo không sát, mỗi lần cạo tốn gần 10 phút",0,1
train_014289,Máy thiết kế tạm được,1,1
train_003000,Áo ổn nhưng quần mỏng quá,0,1
train_003000,Tiền nào của đấy,1,4
train_003000,Tặng shop 5 sao,2,9
train_010017,"Đặt hàng thì ghi miễn phí vận chuyển, lúc giao hàng thì cộng 43k phí vận chuyển, làm ăn như cục c**",0,6
